N,forward,backward,random
99.832,8,8,16
99.8711,8,8,14
99.9102,8,8,16
99.9492,8,8,16
99.9883,8,8,16
100.027,8,8,16
100.066,8,8,16
100.105,8,8,16
100.145,8,8,11
100.184,8,8,16
100.223,8,8,16
100.262,8,8,16
100.301,8,8,16
100.34,8,8,16
100.379,8,8,16
100.418,8,8,16
100.457,8,8,16
100.496,8,8,16
100.535,8,8,16
100.574,8,8,16
100.613,8,8,16
100.652,8,8,16
100.691,8,8,16
100.73,8,8,16
100.77,8,8,16
100.809,8,8,16
100.848,8,8,16
100.887,8,8,16
100.926,8,8,16
100.965,8,8,16
101.004,8,8,16
101.043,8,8,16
101.082,8,8,16
101.121,8,8,16
101.16,8,8,16
101.199,8,8,16
101.242,8,8,16
101.285,8,8,16
101.328,8,8,11
101.371,8,8,16
101.414,8,8,16
101.457,8,8,16
101.5,8,8,16
101.543,8,8,16
101.586,8,8,16
101.629,8,8,16
101.672,8,8,16
101.715,8,8,16
101.758,8,8,16
101.801,8,8,16
101.844,8,8,16
101.887,8,8,9
101.93,8,8,16
101.973,8,8,16
102.016,8,8,16
102.059,8,8,10
102.102,8,8,16
102.145,8,8,16
102.188,8,8,10
102.23,8,8,16
102.273,8,8,16
102.316,8,8,16
102.359,8,8,16
102.402,8,8,16
102.445,8,8,16
102.488,8,8,16
102.531,8,8,16
102.574,8,8,16
102.617,8,8,16
102.66,8,8,16
102.703,8,8,16
102.746,8,8,16
102.789,8,8,16
102.832,8,8,16
102.875,8,8,16
102.918,8,8,16
102.961,8,8,16
103.004,8,8,16
103.047,8,8,16
103.09,8,8,16
103.133,8,8,16
103.176,8,8,16
103.219,8,8,16
103.262,8,8,16
103.305,8,8,16
103.348,8,8,16
103.391,8,8,16
103.434,8,8,16
103.477,8,8,16
103.52,8,8,16
103.562,8,8,16
103.605,8,8,15
103.648,8,8,16
103.691,8,8,16
103.734,8,8,16
103.777,8,8,16
103.82,8,8,9
103.863,8,8,16
103.906,8,8,16
103.949,8,8,16
103.992,8,8,16
104.035,8,8,16
104.078,8,8,16
104.121,8,8,16
104.164,8,8,16
104.207,8,8,16
104.25,8,8,16
104.293,8,8,16
104.336,8,8,9
104.379,8,8,16
104.422,8,8,16
104.465,8,8,16
104.508,8,8,16
104.551,8,8,16
104.594,8,8,8
104.637,8,8,16
104.68,8,8,16
104.723,8,8,16
104.766,8,8,16
104.809,8,8,16
104.852,8,8,16
104.895,8,8,16
104.938,8,8,16
104.98,8,8,16
105.023,8,8,16
105.066,8,8,8
105.109,8,8,16
105.152,8,8,16
105.195,8,8,16
105.238,8,8,16
105.281,8,8,16
105.324,8,8,16
105.367,8,8,16
105.41,8,8,16
105.453,8,8,16
105.496,8,8,16
105.539,8,8,16
105.582,8,8,16
105.625,8,8,16
105.668,8,8,16
105.711,8,8,16
105.754,8,8,8
105.797,8,8,16
105.84,8,8,16
105.883,8,8,16
105.926,8,8,16
105.969,8,8,16
106.012,8,8,16
106.055,8,8,16
106.098,8,8,16
106.141,8,8,16
106.188,8,8,16
106.234,8,8,16
106.281,8,8,16
106.328,8,8,13
106.375,8,8,16
106.422,8,8,16
106.469,8,8,16
106.516,8,8,16
106.562,8,8,16
106.609,8,8,16
106.656,8,8,16
106.703,8,8,16
106.75,8,8,16
106.797,8,8,16
106.844,8,8,16
106.891,8,8,16
106.938,8,8,11
106.984,8,8,16
107.031,8,8,13
107.078,8,8,16
107.125,8,8,16
107.172,8,8,16
107.219,8,8,16
107.266,8,8,16
107.312,8,8,16
107.359,8,8,16
107.406,8,8,16
107.453,8,8,16
107.5,8,8,16
107.547,8,8,16
107.594,8,8,16
107.641,8,8,16
107.688,8,8,16
107.734,8,8,16
107.781,8,8,16
107.828,8,8,16
107.875,8,8,16
107.922,8,8,16
107.969,8,8,16
108.016,8,8,16
108.062,8,8,16
108.109,8,8,16
108.156,8,8,16
108.203,8,8,16
108.25,8,8,16
108.297,8,8,16
108.344,8,8,16
108.391,8,8,16
108.438,8,8,16
108.484,8,8,16
108.531,8,8,16
108.578,8,8,16
108.625,8,8,16
108.672,8,8,16
108.719,8,8,16
108.766,8,8,16
108.812,8,8,16
108.859,8,8,16
108.906,8,8,16
108.953,8,8,16
109,8,8,9
109.047,8,8,16
109.094,8,8,16
109.141,8,8,16
109.188,8,8,8
109.234,8,8,16
109.281,8,8,16
109.328,8,8,8
109.375,8,8,16
109.422,8,8,16
109.469,8,8,16
109.516,8,8,16
109.562,8,8,16
109.609,8,8,16
109.656,8,8,16
109.703,8,8,16
109.75,8,8,16
109.797,8,8,16
109.844,8,8,8
109.891,8,8,16
109.938,8,8,16
109.984,8,8,16
110.031,8,8,16
110.078,8,8,16
110.125,8,8,16
110.172,8,8,16
110.219,8,8,16
110.266,8,8,16
110.312,8,8,16
110.359,8,8,15
110.406,8,8,16
110.453,8,8,16
110.5,8,8,16
110.547,8,8,16
110.594,8,8,16
110.641,8,8,16
110.688,8,8,16
110.734,8,8,16
110.781,8,8,16
110.828,8,8,16
110.875,8,8,16
110.926,8,8,16
110.977,8,8,16
111.027,8,8,16
111.078,8,8,16
111.129,8,8,16
111.18,8,8,16
111.23,8,8,16
111.281,8,8,16
111.332,8,8,16
111.383,8,8,16
111.434,8,8,17
111.484,8,8,16
111.535,8,8,16
111.586,8,8,16
111.637,8,8,16
111.688,8,8,16
111.738,8,8,16
111.789,8,8,16
111.84,8,8,16
111.891,8,8,16
111.941,8,8,16
111.992,8,8,16
112.043,8,8,16
112.094,8,8,16
112.145,8,8,16
112.195,8,8,16
112.246,8,8,16
112.297,8,8,16
112.348,8,8,16
112.398,8,8,16
112.449,8,8,16
112.5,8,8,16
112.551,8,8,16
112.602,8,8,17
112.652,8,8,16
112.703,8,8,10
112.754,8,8,16
112.805,8,8,16
112.855,8,8,8
112.906,8,8,16
112.957,8,8,17
113.008,8,8,17
113.059,8,8,16
113.109,8,8,17
113.16,8,8,16
113.211,8,8,16
113.262,8,8,16
113.312,8,8,16
113.363,8,8,16
113.414,8,8,17
113.465,8,8,16
113.516,8,8,16
113.566,8,8,16
113.617,8,8,16
113.668,8,8,16
113.719,8,8,17
113.77,8,8,16
113.82,8,8,17
113.871,8,8,17
113.922,8,8,16
113.973,8,8,16
114.023,8,8,17
114.074,8,8,16
114.125,8,8,16
114.176,8,8,17
114.227,8,8,16
114.277,8,8,15
114.328,8,8,17
114.379,8,8,17
114.43,8,8,17
114.48,8,8,17
114.531,8,8,16
114.582,8,8,16
114.633,8,8,17
114.684,8,8,17
114.734,8,8,16
114.785,8,8,17
114.836,8,8,17
114.887,8,8,17
114.938,8,8,17
114.988,8,8,17
115.039,8,8,16
115.09,8,8,16
115.141,8,8,16
115.191,8,8,16
115.242,8,8,16
115.293,8,8,16
115.344,8,8,16
115.395,8,8,17
115.449,8,8,17
115.504,8,8,17
115.559,8,8,17
115.613,8,8,17
115.668,8,8,17
115.723,8,8,17
115.777,8,8,17
115.832,8,8,17
115.887,8,8,17
115.941,8,8,17
115.996,8,8,17
116.051,8,8,17
116.105,8,8,17
116.16,8,8,17
116.215,8,8,17
116.27,8,8,17
116.324,8,8,17
116.379,8,8,17
116.434,8,8,17
116.488,8,8,17
116.543,8,8,16
116.598,8,8,17
116.652,8,8,17
116.707,8,8,17
116.762,8,8,17
116.816,8,8,8
116.871,8,8,17
116.926,8,8,17
116.98,8,8,17
117.035,8,8,17
117.09,8,8,17
117.145,8,8,17
117.199,8,8,17
117.254,8,8,17
117.309,8,8,17
117.363,8,8,17
117.418,8,8,17
117.473,8,8,17
117.527,8,8,17
117.582,8,8,17
117.637,8,8,17
117.691,8,8,17
117.746,8,8,17
117.801,8,8,17
117.855,8,8,17
117.91,8,8,17
117.965,8,8,17
118.02,8,8,17
118.074,8,8,16
118.129,8,8,17
118.184,8,8,17
118.238,8,8,16
118.293,8,8,17
118.348,8,8,17
118.402,8,8,17
118.457,8,8,17
118.512,8,8,17
118.566,8,8,16
118.621,8,8,17
118.676,8,8,17
118.73,8,8,17
118.785,8,8,8
118.84,8,8,17
118.895,8,8,17
118.949,8,8,17
119.004,8,8,17
119.059,8,8,17
119.113,8,8,17
119.168,8,8,17
119.223,8,8,17
119.277,8,8,17
119.332,8,8,17
119.387,8,8,16
119.441,8,8,8
119.496,8,8,17
119.551,8,8,17
119.605,8,8,17
119.66,8,8,17
119.715,8,8,10
119.77,8,8,17
119.828,8,8,17
119.887,8,8,17
119.945,8,8,17
120.004,8,8,17
120.062,8,8,17
120.121,8,8,17
120.18,8,8,17
120.238,8,8,17
120.297,8,8,17
120.355,8,8,17
120.414,8,8,17
120.473,8,8,17
120.531,8,8,17
120.59,8,8,17
120.648,8,8,17
120.707,8,8,17
120.766,8,8,17
120.824,8,8,17
120.883,8,8,17
120.941,8,8,17
121,8,8,17
121.059,8,8,17
121.117,8,8,17
121.176,8,8,8
121.234,8,8,17
121.293,8,8,17
121.352,8,8,17
121.41,8,8,17
121.469,8,8,17
121.527,8,8,17
121.586,8,8,17
121.645,8,8,17
121.703,8,8,17
121.762,8,8,17
121.82,8,8,17
121.879,8,8,17
121.938,8,8,17
121.996,8,8,17
122.055,8,8,17
122.113,8,8,8
122.172,8,8,17
122.23,8,8,17
122.289,8,8,17
122.348,8,8,17
122.406,8,8,17
122.465,8,8,17
122.523,8,8,17
122.582,8,8,17
122.641,8,8,17
122.699,8,8,17
122.758,8,8,17
122.816,8,8,17
122.875,8,8,17
122.934,8,8,17
122.992,8,8,16
123.051,8,8,17
123.109,8,8,17
123.168,8,8,17
123.227,8,8,17
123.285,8,8,17
123.344,8,8,17
123.402,8,8,17
123.461,8,8,17
123.52,8,8,17
123.578,8,8,17
123.637,8,8,17
123.695,8,8,16
123.754,8,8,17
123.812,8,8,17
123.871,8,8,17
123.93,8,8,17
123.988,8,8,17
124.051,8,8,17
124.113,8,8,17
124.176,8,8,17
124.238,8,8,8
124.301,8,8,17
124.363,8,8,17
124.426,8,8,17
124.488,8,8,17
124.551,8,8,17
124.613,8,8,17
124.676,8,8,17
124.738,8,8,17
124.801,8,8,17
124.863,8,8,17
124.926,8,8,17
124.988,8,8,17
125.051,8,8,17
125.113,8,8,17
125.176,8,8,17
125.238,8,8,17
125.301,8,8,14
125.363,8,8,17
125.426,8,8,17
125.488,8,8,17
125.551,8,8,17
125.613,8,8,17
125.676,8,8,17
125.738,8,8,17
125.801,8,8,17
125.863,8,8,17
125.926,8,8,17
125.988,8,8,17
126.051,8,8,17
126.113,8,8,17
126.176,8,8,17
126.238,8,8,17
126.301,8,8,17
126.363,8,8,17
126.426,8,8,17
126.488,8,8,11
126.551,8,8,17
126.613,8,8,17
126.676,8,8,17
126.738,8,8,17
126.801,8,8,17
126.863,8,8,17
126.926,8,8,17
126.988,8,8,17
127.051,8,8,17
127.113,8,8,17
127.176,8,8,17
127.238,8,8,17
127.301,8,8,14
127.363,8,8,17
127.426,8,8,17
127.488,8,8,17
127.551,8,8,17
127.613,8,8,17
127.676,8,8,17
127.738,8,8,15
127.801,8,8,17
127.863,8,8,17
127.926,8,8,17
127.988,8,8,17
128.051,8,8,17
128.117,8,8,17
128.184,8,8,17
128.25,8,8,17
128.316,8,8,17
128.383,8,8,17
128.449,8,8,17
128.516,8,8,17
128.582,8,8,17
128.648,8,8,17
128.715,8,8,17
128.781,8,8,17
128.848,8,8,17
128.914,8,8,17
128.98,8,8,17
129.047,8,8,17
129.113,8,8,17
129.18,8,8,14
129.246,8,8,17
129.312,8,8,17
129.379,8,8,17
129.445,8,8,17
129.512,8,8,17
129.578,8,8,17
129.645,8,8,17
129.711,8,8,14
129.777,8,8,17
129.844,8,8,17
129.91,8,8,17
129.977,8,8,17
130.043,8,8,17
130.109,8,8,17
130.176,8,8,17
130.242,8,8,17
130.309,8,8,17
130.375,8,8,17
130.441,8,8,17
130.508,8,8,17
130.574,8,8,17
130.641,8,8,17
130.707,8,8,17
130.773,8,8,17
130.84,8,8,17
130.906,8,8,17
130.973,8,8,17
131.039,8,8,17
131.105,8,8,17
131.172,8,8,17
131.238,8,8,17
131.305,8,8,17
131.371,8,8,17
131.438,8,8,17
131.504,8,8,17
131.57,8,8,17
131.637,8,8,17
131.703,8,8,17
131.77,8,8,15
131.836,8,8,17
131.902,8,8,17
131.969,8,8,17
132.039,8,8,17
132.109,8,8,13
132.18,8,8,17
132.25,8,8,17
132.32,10,8,17
132.391,8,8,17
132.461,8,8,17
132.531,8,8,17
132.602,8,8,17
132.672,8,8,17
132.742,8,8,17
132.812,8,8,17
132.883,8,8,17
132.953,8,8,17
133.023,8,8,17
133.094,8,8,17
133.164,8,8,17
133.234,8,8,17
133.305,8,8,17
133.375,8,8,17
133.445,8,8,17
133.516,8,8,17
133.586,8,8,17
133.656,8,8,17
133.727,8,8,17
133.797,8,8,17
133.867,8,8,17
133.938,8,8,17
134.008,8,8,17
134.078,8,8,17
134.148,8,8,17
134.219,8,8,17
134.289,8,8,17
134.359,8,8,17
134.43,8,8,17
134.5,8,8,18
134.57,8,8,17
134.641,8,8,17
134.711,8,8,17
134.781,8,8,17
134.852,8,8,17
134.922,8,8,17
134.992,8,8,17
135.062,8,8,17
135.133,8,8,17
135.203,8,8,17
135.273,8,8,17
135.344,8,8,17
135.414,8,8,17
135.484,8,8,17
135.555,8,8,18
135.625,8,8,17
135.695,8,8,8
135.766,8,8,17
135.84,8,8,17
135.914,8,8,18
135.988,8,8,17
136.062,8,8,17
136.137,8,8,17
136.211,8,8,17
136.285,8,8,17
136.359,8,8,18
136.434,8,8,17
136.508,8,8,17
136.582,8,8,17
136.656,8,8,17
136.73,8,8,17
136.805,8,8,17
136.879,8,8,18
136.953,8,8,18
137.027,8,8,17
137.102,8,8,18
137.176,8,8,8
137.25,8,8,17
137.324,8,8,17
137.398,8,8,17
137.473,8,8,17
137.547,8,8,17
137.621,8,8,17
137.695,8,8,18
137.77,8,8,17
137.844,8,8,17
137.918,8,8,17
137.992,8,8,17
138.066,8,8,18
138.141,8,8,17
138.215,8,8,17
138.289,8,8,17
138.363,8,8,17
138.438,8,8,17
138.512,8,8,17
138.586,8,8,18
138.66,8,8,18
138.734,8,8,17
138.809,8,8,17
138.883,8,8,17
138.957,8,8,18
139.031,8,8,18
139.105,8,8,18
139.18,8,8,18
139.254,8,8,18
139.328,8,8,8
139.402,8,8,18
139.477,8,8,17
139.551,8,8,18
139.629,8,8,18
139.707,8,8,18
139.785,8,8,18
139.863,8,8,17
139.941,8,8,18
140.02,8,8,18
140.098,8,8,18
140.176,8,8,18
140.254,8,8,18
140.332,8,8,18
140.41,8,8,18
140.488,8,8,18
140.566,8,8,18
140.645,8,8,17
140.723,8,8,18
140.801,8,8,18
140.879,8,8,18
140.957,8,8,18
141.035,8,8,18
141.113,8,8,18
141.191,8,8,18
141.27,8,8,18
141.348,8,8,18
141.426,8,8,17
141.504,8,8,18
141.582,8,8,18
141.66,8,8,18
141.738,8,8,18
141.816,8,8,18
141.895,8,8,18
141.973,8,8,18
142.051,8,8,18
142.129,8,8,18
142.207,8,8,18
142.285,8,8,18
142.363,8,8,18
142.441,8,8,18
142.52,8,8,18
142.598,8,8,18
142.676,8,8,18
142.754,8,8,18
142.832,8,8,18
142.91,8,8,17
142.988,8,8,18
143.066,8,8,18
143.145,8,8,18
143.227,8,8,18
143.309,8,8,18
143.391,8,8,18
143.473,8,8,18
143.555,8,8,18
143.637,8,8,18
143.719,8,8,18
143.801,8,8,18
143.883,8,8,18
143.965,8,8,18
144.047,8,8,17
144.129,8,8,8
144.211,8,8,18
144.293,8,8,18
144.375,8,8,18
144.457,8,8,18
144.539,8,8,18
144.621,8,8,18
144.703,8,8,18
144.785,8,8,18
144.867,8,8,18
144.949,8,8,18
145.031,8,8,18
145.113,8,8,18
145.195,8,8,18
145.277,8,8,18
145.359,8,8,18
145.441,8,8,18
145.523,8,8,18
145.605,8,8,18
145.688,8,8,18
145.77,8,8,18
145.852,8,8,18
145.934,8,8,18
146.016,8,8,15
146.098,8,8,18
146.18,8,8,18
146.262,8,8,18
146.344,8,8,18
146.426,8,8,18
146.508,8,8,18
146.59,8,8,18
146.672,8,8,18
146.758,8,8,18
146.844,8,8,18
146.93,8,8,18
147.016,8,8,18
147.102,8,8,18
147.188,8,8,18
147.273,8,8,18
147.359,8,8,18
147.445,8,8,18
147.531,8,8,18
147.617,8,8,18
147.703,8,8,18
147.789,8,8,18
147.875,8,8,18
147.961,8,8,18
148.047,8,8,18
148.133,8,8,18
148.219,8,8,18
148.305,8,8,18
148.391,8,8,18
148.477,8,8,18
148.562,8,8,18
148.648,8,8,18
148.734,8,8,18
148.82,8,8,8
148.906,8,8,18
148.992,8,8,18
149.078,8,8,18
149.164,8,8,18
149.25,8,8,18
149.336,8,8,18
149.422,8,8,18
149.508,8,8,18
149.594,8,8,18
149.68,8,8,18
149.766,8,8,18
149.852,8,8,18
149.938,8,8,18
150.023,8,8,18
150.109,8,8,18
150.199,8,8,18
150.289,8,8,18
150.379,8,8,18
150.469,8,8,18
150.559,8,8,18
150.648,8,8,18
150.738,8,8,18
150.828,8,8,18
150.918,8,8,18
151.008,8,8,18
151.098,8,8,18
151.188,8,8,18
151.277,8,8,18
151.367,8,8,18
151.457,8,8,18
151.547,8,8,18
151.637,8,8,18
151.727,8,8,18
151.816,8,8,18
151.906,8,8,18
151.996,8,8,18
152.086,8,8,10
152.176,8,8,18
152.266,8,8,18
152.355,8,8,18
152.445,8,8,18
152.535,8,8,18
152.625,8,8,18
152.715,8,8,18
152.805,8,8,18
152.895,8,8,18
152.984,8,8,18
153.074,8,8,16
153.164,8,8,18
153.254,8,8,8
153.344,8,8,18
153.434,8,8,18
153.523,8,8,18
153.617,8,8,18
153.711,8,8,18
153.805,8,8,18
153.898,8,8,18
153.992,8,8,18
154.086,8,8,18
154.18,8,8,18
154.273,8,8,18
154.367,8,8,18
154.461,8,8,18
154.555,8,8,18
154.648,8,8,18
154.742,8,8,18
154.836,8,8,18
154.93,8,8,18
155.023,8,8,18
155.117,8,8,18
155.211,8,8,18
155.305,8,8,18
155.398,8,8,18
155.492,8,8,18
155.586,8,8,18
155.68,8,8,11
155.773,8,8,18
155.867,8,8,18
155.961,8,8,18
156.055,8,8,18
156.148,8,8,18
156.242,8,8,18
156.336,8,8,18
156.43,8,8,18
156.523,8,8,18
156.617,8,8,18
156.711,8,8,18
156.805,8,8,18
156.902,8,8,18
157,8,8,18
157.098,8,8,18
157.195,8,8,18
157.293,8,8,18
157.391,8,8,18
157.488,8,8,18
157.586,8,8,18
157.684,8,8,18
157.781,8,8,18
157.879,8,8,18
157.977,8,8,18
158.074,8,8,18
158.172,8,8,18
158.27,8,8,18
158.367,8,8,18
158.465,8,8,11
158.562,8,8,18
158.66,8,8,18
158.758,8,8,18
158.855,8,8,18
158.953,8,8,18
159.051,8,8,18
159.148,8,8,18
159.246,8,8,17
159.344,8,8,18
159.441,8,8,18
159.539,8,8,18
159.637,8,8,18
159.734,8,8,18
159.832,8,8,18
159.93,8,8,18
160.027,8,8,18
160.129,8,8,18
160.23,8,8,18
160.332,8,8,18
160.434,8,8,18
160.535,8,8,18
160.637,8,8,18
160.738,8,8,18
160.84,8,8,18
160.941,8,8,15
161.043,8,8,18
161.145,8,8,18
161.246,8,8,18
161.348,8,8,18
161.449,8,8,18
161.551,8,8,18
161.652,8,8,18
161.754,8,8,18
161.855,8,8,18
161.957,8,8,18
162.059,8,8,18
162.16,8,8,18
162.262,8,8,18
162.363,8,8,8
162.465,8,8,18
162.566,8,8,18
162.668,8,8,18
162.77,8,8,18
162.871,8,8,18
162.973,8,8,18
163.074,8,8,18
163.176,8,8,8
163.281,8,8,18
163.387,8,8,18
163.492,8,8,18
163.598,8,8,18
163.703,8,8,18
163.809,8,8,18
163.914,8,8,18
164.02,8,8,18
164.125,8,8,18
164.23,8,8,18
164.336,8,8,18
164.441,8,8,18
164.547,8,8,9
164.652,8,8,18
164.758,8,8,18
164.863,8,8,18
164.969,8,8,18
165.074,8,8,18
165.18,8,8,18
165.285,8,8,18
165.391,8,8,18
165.496,8,8,18
165.602,8,8,18
165.707,8,8,18
165.812,8,8,18
165.918,8,8,18
166.023,8,8,18
166.129,8,8,18
166.234,8,8,18
166.34,8,8,18
166.449,8,8,18
166.559,8,8,18
166.668,8,8,18
166.777,8,8,8
166.887,8,8,18
166.996,8,8,18
167.105,8,8,18
167.215,8,8,18
167.324,8,8,18
167.434,8,8,18
167.543,8,8,18
167.652,8,8,18
167.762,8,8,18
167.871,8,8,18
167.98,8,8,18
168.09,8,8,18
168.199,8,8,18
168.309,8,8,18
168.418,8,8,18
168.527,8,8,18
168.637,8,8,18
168.746,8,8,18
168.855,8,8,18
168.965,8,8,18
169.074,8,8,18
169.184,8,8,18
169.293,8,8,18
169.402,8,8,18
169.516,8,8,18
169.629,8,8,18
169.742,8,8,18
169.855,8,8,18
169.969,8,8,18
170.082,8,8,18
170.195,8,8,8
170.309,8,8,18
170.422,8,8,18
170.535,8,8,18
170.648,8,8,18
170.762,8,8,18
170.875,8,8,18
170.988,8,8,18
171.102,8,8,18
171.215,8,8,18
171.328,8,8,18
171.441,8,8,18
171.555,8,8,18
171.668,8,8,18
171.781,8,8,18
171.895,8,8,18
172.008,8,8,18
172.121,8,8,18
172.234,8,8,19
172.348,8,8,8
172.465,8,8,18
172.582,8,8,18
172.699,8,8,19
172.816,8,8,18
172.934,8,8,18
173.051,8,8,18
173.168,8,8,16
173.285,8,8,18
173.402,8,8,19
173.52,8,8,18
173.637,8,8,18
173.754,8,8,18
173.871,8,8,19
173.988,8,8,19
174.105,8,8,18
174.223,8,8,18
174.34,8,8,18
174.457,8,8,19
174.574,8,8,18
174.691,8,8,18
174.809,8,8,18
174.926,8,8,19
175.043,8,8,19
175.16,8,8,18
175.277,8,8,18
175.398,8,8,18
175.52,8,8,19
175.641,8,8,19
175.762,8,8,19
175.883,8,8,18
176.004,8,8,19
176.125,8,8,19
176.246,8,8,19
176.367,8,8,19
176.488,8,8,19
176.609,8,8,19
176.73,8,8,18
176.852,8,8,19
176.973,8,8,19
177.094,8,8,19
177.215,8,8,19
177.336,8,8,18
177.457,8,8,19
177.578,8,8,19
177.699,8,8,19
177.82,8,8,18
177.941,8,8,19
178.062,8,8,19
178.184,8,8,19
178.309,8,8,19
178.434,8,8,19
178.559,8,8,19
178.684,8,8,19
178.809,8,8,19
178.934,8,8,19
179.059,8,8,19
179.184,8,8,19
179.309,8,8,19
179.434,8,8,19
179.559,8,8,19
179.684,8,8,19
179.809,8,8,19
179.934,8,8,19
180.059,8,8,19
180.184,8,8,19
180.309,8,8,19
180.434,8,8,19
180.559,8,8,19
180.684,8,8,19
180.809,8,8,19
180.934,8,8,19
181.059,8,8,19
181.188,8,8,19
181.316,8,8,19
181.445,8,8,19
181.574,8,8,19
181.703,8,8,19
181.832,8,8,19
181.961,8,8,19
182.09,8,8,19
182.219,8,8,8
182.348,8,8,19
182.477,8,8,19
182.605,8,8,19
182.734,8,8,19
182.863,8,8,19
182.992,8,8,19
183.121,8,8,19
183.25,8,8,19
183.379,8,8,19
183.508,8,8,19
183.637,8,8,19
183.766,8,8,19
183.895,8,8,19
184.027,8,8,19
184.16,8,8,19
184.293,8,8,19
184.426,8,8,19
184.559,8,8,19
184.691,8,8,19
184.824,8,8,19
184.957,8,8,19
185.09,8,8,19
185.223,8,8,19
185.355,8,8,19
185.488,8,8,19
185.621,8,8,19
185.754,8,8,19
185.887,8,8,19
186.02,8,8,19
186.152,8,8,19
186.285,8,8,19
186.418,8,8,19
186.551,8,8,19
186.684,8,8,19
186.82,8,8,19
186.957,8,8,8
187.094,8,8,19
187.23,8,8,19
187.367,8,8,19
187.504,8,8,19
187.641,8,8,19
187.777,8,8,19
187.914,8,8,19
188.051,8,8,19
188.188,8,8,19
188.324,8,8,19
188.461,8,8,19
188.598,8,8,19
188.734,8,8,19
188.871,8,8,19
189.008,8,8,19
189.145,8,8,19
189.281,8,8,19
189.418,8,8,19
189.559,8,8,19
189.699,8,8,19
189.84,8,8,19
189.98,8,8,19
190.121,8,8,19
190.262,8,8,19
190.402,8,8,19
190.543,8,8,19
190.684,8,8,19
190.824,8,8,19
190.965,8,8,19
191.105,8,8,19
191.246,8,8,19
191.387,8,8,19
191.527,8,8,19
191.668,8,8,19
191.809,8,8,19
191.949,8,8,19
192.09,8,8,19
192.234,8,8,19
192.379,8,8,19
192.523,8,8,19
192.668,8,8,19
192.812,8,8,19
192.957,8,8,19
193.102,8,8,19
193.246,8,8,19
193.391,8,8,19
193.535,8,8,19
193.68,8,8,19
193.824,8,8,19
193.969,8,8,19
194.113,8,8,19
194.258,8,8,19
194.402,8,8,19
194.547,8,8,19
194.691,8,8,19
194.84,8,8,19
194.988,8,8,19
195.137,8,8,19
195.285,8,8,19
195.434,8,8,19
195.582,8,8,19
195.73,8,8,19
195.879,8,8,19
196.027,8,8,19
196.176,8,8,19
196.324,8,8,19
196.473,8,8,8
196.621,8,8,19
196.77,8,8,19
196.918,8,8,19
197.066,8,8,19
197.215,8,8,19
197.363,8,8,19
197.516,8,8,19
197.668,8,8,19
197.82,8,8,19
197.973,8,8,19
198.125,8,8,19
198.277,8,8,19
198.43,8,8,19
198.582,8,8,19
198.734,8,8,19
198.887,8,8,19
199.039,8,8,19
199.191,8,8,19
199.344,8,8,19
199.496,8,8,19
199.648,8,8,19
199.801,8,8,19
199.953,8,8,19
200.109,8,8,19
200.266,8,8,19
200.422,8,8,19
200.578,8,8,19
200.734,8,8,19
200.891,8,8,19
201.047,8,8,19
201.203,8,8,19
201.359,8,8,19
201.516,8,8,19
201.672,8,8,19
201.828,8,8,19
201.984,8,8,19
202.141,8,8,19
202.297,8,8,19
202.453,8,8,19
202.613,8,8,19
202.773,8,8,19
202.934,8,8,19
203.094,8,8,19
203.254,8,8,19
203.414,8,8,19
203.574,8,8,19
203.734,8,8,19
203.895,8,8,19
204.055,8,8,19
204.215,8,8,19
204.375,8,8,19
204.535,8,8,19
204.695,8,8,19
204.855,8,8,19
205.016,8,8,19
205.18,8,8,19
205.344,8,8,19
205.508,8,8,19
205.672,8,8,19
205.836,8,8,19
206,8,8,19
206.164,8,8,19
206.328,8,8,19
206.492,8,8,19
206.656,8,8,19
206.82,8,8,19
206.984,8,8,19
207.148,8,8,19
207.312,8,8,19
207.477,8,8,19
207.645,8,8,19
207.812,8,8,19
207.98,8,8,19
208.148,8,8,19
208.316,8,8,19
208.484,8,8,19
208.652,8,8,19
208.82,8,8,19
208.988,8,8,19
209.156,8,8,19
209.324,8,8,19
209.492,8,8,19
209.66,8,8,19
209.828,8,8,19
209.996,8,8,19
210.168,8,8,19
210.34,8,8,19
210.512,8,8,19
210.684,8,8,19
210.855,8,8,19
211.027,8,8,19
211.199,8,8,19
211.371,8,8,19
211.543,8,8,19
211.715,8,8,19
211.887,8,8,19
212.059,8,8,19
212.23,8,8,19
212.402,8,8,19
212.578,8,8,19
212.754,8,8,19
212.93,8,8,19
213.105,8,8,19
213.281,8,8,19
213.457,8,8,19
213.633,8,8,19
213.809,8,8,19
213.984,8,8,19
214.16,8,8,19
214.336,8,8,19
214.512,8,8,19
214.688,8,8,19
214.867,8,8,19
215.047,8,8,19
215.227,8,8,19
215.406,8,8,19
215.586,8,8,19
215.766,8,8,19
215.945,8,8,19
216.125,8,8,19
216.305,8,8,19
216.484,8,8,19
216.664,8,8,19
216.844,8,8,19
217.023,8,8,18
217.203,8,8,19
217.387,8,8,19
217.57,8,8,19
217.754,8,8,19
217.938,8,8,19
218.121,8,8,19
218.305,8,8,19
218.488,8,8,19
218.672,8,8,19
218.855,8,8,19
219.039,8,8,19
219.223,8,8,19
219.406,8,8,19
219.594,8,8,14
219.781,8,8,19
219.969,8,8,19
220.156,8,8,19
220.344,8,8,19
